building,format,model,seed,climate,param_id,true_name,value,lo_bound,hi_bound,bound_violated,lo_basis,hi_basis
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,13.4,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,12.6,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,4.65,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.0019,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,3.3,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,21.1,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,23.9,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,2.2,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.76,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,13.4,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,7.4,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,4.6,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0018,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,3.2,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,22.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,25.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,1.77,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.63,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,10.76,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,7.46,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,4.65,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0013,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,3.4,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,21.1,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,23.9,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,1.77,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.76,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,13.4,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,11.8,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,4.65,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.0018,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,3.4,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,21.1,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,23.9,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,1.77,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.76,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,10.76,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,7.46,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,4.65,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.001,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,3.4,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,22.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799871,5A,param_9,cooling_setpoint_C,25.5,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799867,5A,param_1,window_u_value,0.7,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.55,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799867,5A,param_3,lighting_W_m2,12.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799867,5A,param_4,equipment_W_m2,15.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799867,5A,param_5,occupancy_m2_person,12.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799867,5A,param_6,outdoor_air,0.006,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799867,5A,param_7,cooling_cop,3.2,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799867,5A,param_8,heating_setpoint_C,21.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799867,5A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799868,5A,param_1,window_u_value,0.85,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799868,5A,param_2,window_shgc,0.55,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799868,5A,param_3,lighting_W_m2,12.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799868,5A,param_4,equipment_W_m2,18.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799868,5A,param_5,occupancy_m2_person,12.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799868,5A,param_6,outdoor_air,0.0045,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799868,5A,param_7,cooling_cop,3.2,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799868,5A,param_8,heating_setpoint_C,21.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799868,5A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799869,5A,param_1,window_u_value,0.9,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799869,5A,param_2,window_shgc,0.45,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799869,5A,param_3,lighting_W_m2,12.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799869,5A,param_4,equipment_W_m2,15.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799869,5A,param_5,occupancy_m2_person,10.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799869,5A,param_6,outdoor_air,0.005,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799869,5A,param_7,cooling_cop,3.2,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799869,5A,param_8,heating_setpoint_C,21.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799869,5A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799870,5A,param_1,window_u_value,1.5,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799870,5A,param_2,window_shgc,0.5,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799870,5A,param_3,lighting_W_m2,15.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799870,5A,param_4,equipment_W_m2,10.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799870,5A,param_5,occupancy_m2_person,12.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799870,5A,param_6,outdoor_air,0.006,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799870,5A,param_7,cooling_cop,3.0,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799870,5A,param_8,heating_setpoint_C,21.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799870,5A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799871,5A,param_1,window_u_value,1.5,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799871,5A,param_2,window_shgc,0.35,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799871,5A,param_3,lighting_W_m2,15.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799871,5A,param_4,equipment_W_m2,10.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799871,5A,param_5,occupancy_m2_person,12.0,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799871,5A,param_6,outdoor_air,0.008,0.0,,False,physical: cannot be negative,not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799871,5A,param_7,cooling_cop,3.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799871,5A,param_8,heating_setpoint_C,21.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799871,5A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,param_1,window_u_value,2.25,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,7.5,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,5.0,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,25.0,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.0025,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,24.5,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,2.25,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,0.9,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,5.0,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,25.0,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0018,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,4.3,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,21.1,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,23.9,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,2.45,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.42,0.0,1.0,False,physical: 0-1 fraction of incident solar radiation,physical: cannot exceed 1.0
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,7.5,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,5.0,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,25.0,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0025,0.0,,False,physical: cannot be negative,not enforced
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,4.5,0.0,,False,physical: cannot be negative/zero (not an ASHRAE 90.1 Table 6.8.1 minimum),not enforced
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,20.0,10.0,30.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,24.0,15.0,35.0,False,"practical range, ASHRAE 55 comfort band + margin","practical range, ASHRAE 55 comfort band + margin"
