building,format,model,seed,climate,param_id,true_name,value,ref_value,gso_pct
RetailStripmall,F2,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,8.4,4.3,95.34883720930235
RetailStripmall,F2,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,25.8,6.194,316.5321278656765
RetailStripmall,F2,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.0012,0.001181,1.608806096528359
RetailStripmall,F2,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,3.1,3.788,18.162618796198515
RetailStripmall,F2,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,22.0,21.11,4.216011369019425
RetailStripmall,F2,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,25.0,23.89,4.6462955211385495
RetailStripmall,F2,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,1.77,2.0555,13.889564582826559
RetailStripmall,F2,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.48,0.379,26.649076517150387
RetailStripmall,F2,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,10.76,8.712,23.507805325987146
RetailStripmall,F2,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,7.46,4.3,73.48837209302326
RetailStripmall,F2,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,25.84,6.194,317.17791411042947
RetailStripmall,F2,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.001,0.001181,15.32599491955969
RetailStripmall,F2,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,3.4,3.788,10.2428722280887
RetailStripmall,F2,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,22.0,21.11,4.216011369019425
RetailStripmall,F2,llama-3.3-70b-versatile,1542799871,5A,param_9,cooling_setpoint_C,25.0,23.89,4.6462955211385495
RetailStripmall,F2,openai/gpt-oss-120b,1542799867,5A,param_1,window_u_value,1.8,2.0555,12.430065677450735
RetailStripmall,F2,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.35,0.379,7.651715039577843
RetailStripmall,F2,openai/gpt-oss-120b,1542799867,5A,param_3,lighting_W_m2,12.0,8.712,37.74104683195593
RetailStripmall,F2,openai/gpt-oss-120b,1542799867,5A,param_4,equipment_W_m2,8.0,4.3,86.04651162790698
RetailStripmall,F2,openai/gpt-oss-120b,1542799867,5A,param_5,occupancy_m2_person,30.0,6.194,384.3396835647401
RetailStripmall,F2,openai/gpt-oss-120b,1542799867,5A,param_6,outdoor_air,0.006,0.001181,408.04403048264186
RetailStripmall,F2,openai/gpt-oss-120b,1542799867,5A,param_7,cooling_cop,3.0,3.788,20.80253431890179
RetailStripmall,F2,openai/gpt-oss-120b,1542799867,5A,param_8,heating_setpoint_C,21.0,21.11,0.5210800568450944
RetailStripmall,F2,openai/gpt-oss-120b,1542799867,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724
RetailStripmall,F2,openai/gpt-oss-120b,1542799868,5A,param_1,window_u_value,1.5,2.0555,27.025054731208947
RetailStripmall,F2,openai/gpt-oss-120b,1542799868,5A,param_2,window_shgc,0.5,0.379,31.926121372031663
RetailStripmall,F2,openai/gpt-oss-120b,1542799868,5A,param_3,lighting_W_m2,12.0,8.712,37.74104683195593
RetailStripmall,F2,openai/gpt-oss-120b,1542799868,5A,param_4,equipment_W_m2,5.0,4.3,16.279069767441865
RetailStripmall,F2,openai/gpt-oss-120b,1542799868,5A,param_5,occupancy_m2_person,15.0,6.194,142.16984178237004
RetailStripmall,F2,openai/gpt-oss-120b,1542799868,5A,param_6,outdoor_air,0.005,0.001181,323.3700254022016
RetailStripmall,F2,openai/gpt-oss-120b,1542799868,5A,param_7,cooling_cop,3.0,3.788,20.80253431890179
RetailStripmall,F2,openai/gpt-oss-120b,1542799868,5A,param_8,heating_setpoint_C,21.0,21.11,0.5210800568450944
RetailStripmall,F2,openai/gpt-oss-120b,1542799868,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724
RetailStripmall,F2,openai/gpt-oss-120b,1542799869,5A,param_1,window_u_value,2.8,2.0555,36.21989783507662
RetailStripmall,F2,openai/gpt-oss-120b,1542799869,5A,param_2,window_shgc,0.5,0.379,31.926121372031663
RetailStripmall,F2,openai/gpt-oss-120b,1542799869,5A,param_3,lighting_W_m2,12.0,8.712,37.74104683195593
RetailStripmall,F2,openai/gpt-oss-120b,1542799869,5A,param_4,equipment_W_m2,5.0,4.3,16.279069767441865
RetailStripmall,F2,openai/gpt-oss-120b,1542799869,5A,param_5,occupancy_m2_person,15.0,6.194,142.16984178237004
RetailStripmall,F2,openai/gpt-oss-120b,1542799869,5A,param_6,outdoor_air,0.0003,0.001181,74.59779847586792
RetailStripmall,F2,openai/gpt-oss-120b,1542799869,5A,param_7,cooling_cop,3.5,3.788,7.602956705385424
RetailStripmall,F2,openai/gpt-oss-120b,1542799869,5A,param_8,heating_setpoint_C,21.0,21.11,0.5210800568450944
RetailStripmall,F2,openai/gpt-oss-120b,1542799869,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724
RetailStripmall,F2,openai/gpt-oss-120b,1542799870,5A,param_1,window_u_value,1.8,2.0555,12.430065677450735
RetailStripmall,F2,openai/gpt-oss-120b,1542799870,5A,param_2,window_shgc,0.4,0.379,5.540897097625335
RetailStripmall,F2,openai/gpt-oss-120b,1542799870,5A,param_3,lighting_W_m2,12.0,8.712,37.74104683195593
RetailStripmall,F2,openai/gpt-oss-120b,1542799870,5A,param_4,equipment_W_m2,10.0,4.3,132.55813953488374
RetailStripmall,F2,openai/gpt-oss-120b,1542799870,5A,param_5,occupancy_m2_person,30.0,6.194,384.3396835647401
RetailStripmall,F2,openai/gpt-oss-120b,1542799870,5A,param_6,outdoor_air,0.006,0.001181,408.04403048264186
RetailStripmall,F2,openai/gpt-oss-120b,1542799870,5A,param_7,cooling_cop,3.0,3.788,20.80253431890179
RetailStripmall,F2,openai/gpt-oss-120b,1542799870,5A,param_8,heating_setpoint_C,21.0,21.11,0.5210800568450944
RetailStripmall,F2,openai/gpt-oss-120b,1542799870,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724
RetailStripmall,F2,openai/gpt-oss-120b,1542799871,5A,param_1,window_u_value,2.5,2.0555,21.62490878131842
RetailStripmall,F2,openai/gpt-oss-120b,1542799871,5A,param_2,window_shgc,0.5,0.379,31.926121372031663
RetailStripmall,F2,openai/gpt-oss-120b,1542799871,5A,param_3,lighting_W_m2,12.0,8.712,37.74104683195593
RetailStripmall,F2,openai/gpt-oss-120b,1542799871,5A,param_4,equipment_W_m2,5.0,4.3,16.279069767441865
RetailStripmall,F2,openai/gpt-oss-120b,1542799871,5A,param_5,occupancy_m2_person,15.0,6.194,142.16984178237004
RetailStripmall,F2,openai/gpt-oss-120b,1542799871,5A,param_6,outdoor_air,0.005,0.001181,323.3700254022016
RetailStripmall,F2,openai/gpt-oss-120b,1542799871,5A,param_7,cooling_cop,3.5,3.788,7.602956705385424
RetailStripmall,F2,openai/gpt-oss-120b,1542799871,5A,param_8,heating_setpoint_C,21.0,21.11,0.5210800568450944
RetailStripmall,F2,openai/gpt-oss-120b,1542799871,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799867,5A,param_1,window_u_value,1.77,2.1691,18.399336130192236
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799867,5A,param_2,window_shgc,0.48,0.368,30.43478260869565
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,10.76,2.976,261.55913978494624
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,5.38,6.67,19.34032983508246
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,40.87,33.015,23.79221565954868
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.001,0.0003,233.3333333333334
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,3.1,3.912,20.75664621676891
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,20.0,20.63,3.053805138148323
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,23.0,24.45,5.930470347648259
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,1.77,2.1691,18.399336130192236
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.48,0.368,30.43478260869565
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,10.76,2.976,261.55913978494624
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,5.38,6.67,19.34032983508246
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,40.87,33.015,23.79221565954868
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.001,0.0003,233.3333333333334
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,3.2,3.912,18.200408997955
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,21.1,20.63,2.278235579253526
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,23.9,24.45,2.24948875255624
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,1.77,2.1691,18.399336130192236
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.59,0.368,60.32608695652173
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,10.76,2.976,261.55913978494624
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,5.38,6.67,19.34032983508246
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,40.87,33.015,23.79221565954868
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.001,0.0003,233.3333333333334
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,3.4,3.912,13.0879345603272
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,20.0,20.63,3.053805138148323
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,1.77,2.1691,18.399336130192236
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.48,0.368,30.43478260869565
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,10.76,2.976,261.55913978494624
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,5.38,6.67,19.34032983508246
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,9.29,33.015,71.86127517794942
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.001,0.0003,233.3333333333334
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,3.4,3.912,13.0879345603272
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,20.0,20.63,3.053805138148323
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,1.77,2.1691,18.399336130192236
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.48,0.368,30.43478260869565
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,10.76,2.976,261.55913978494624
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,5.38,6.67,19.34032983508246
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,45.06,33.015,36.483416628805095
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.001,0.0003,233.3333333333334
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,3.4,3.912,13.0879345603272
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,22.0,20.63,6.6408143480368445
ApartmentMidRise,F2,llama-3.3-70b-versatile,1542799871,5A,param_9,cooling_setpoint_C,25.5,24.45,4.294478527607365
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799867,5A,param_1,window_u_value,1.5,2.1691,30.84689502558664
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.35,0.368,4.891304347826091
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799867,5A,param_3,lighting_W_m2,10.0,2.976,236.0215053763441
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799867,5A,param_4,equipment_W_m2,8.0,6.67,19.9400299850075
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799867,5A,param_5,occupancy_m2_person,30.0,33.015,9.132212630622446
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799867,5A,param_6,outdoor_air,0.005,0.0003,1566.6666666666667
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799867,5A,param_7,cooling_cop,3.0,3.912,23.31288343558282
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799867,5A,param_8,heating_setpoint_C,21.0,20.63,1.793504604944261
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799867,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799868,5A,param_1,window_u_value,1.5,2.1691,30.84689502558664
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799868,5A,param_2,window_shgc,0.35,0.368,4.891304347826091
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799868,5A,param_3,lighting_W_m2,10.0,2.976,236.0215053763441
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799868,5A,param_4,equipment_W_m2,5.0,6.67,25.037481259370313
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799868,5A,param_5,occupancy_m2_person,30.0,33.015,9.132212630622446
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799868,5A,param_6,outdoor_air,0.005,0.0003,1566.6666666666667
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799868,5A,param_7,cooling_cop,3.5,3.912,10.53169734151329
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799868,5A,param_8,heating_setpoint_C,21.0,20.63,1.793504604944261
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799868,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799869,5A,param_1,window_u_value,2.5,2.1691,15.255174957355596
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799869,5A,param_2,window_shgc,0.35,0.368,4.891304347826091
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799869,5A,param_3,lighting_W_m2,10.0,2.976,236.0215053763441
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799869,5A,param_4,equipment_W_m2,8.0,6.67,19.9400299850075
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799869,5A,param_5,occupancy_m2_person,30.0,33.015,9.132212630622446
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799869,5A,param_6,outdoor_air,0.005,0.0003,1566.6666666666667
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799869,5A,param_7,cooling_cop,3.5,3.912,10.53169734151329
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799869,5A,param_8,heating_setpoint_C,21.0,20.63,1.793504604944261
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799869,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799870,5A,param_1,window_u_value,0.45,2.1691,79.254068507676
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799870,5A,param_2,window_shgc,0.55,0.368,49.45652173913045
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799870,5A,param_3,lighting_W_m2,12.0,2.976,303.2258064516129
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799870,5A,param_4,equipment_W_m2,8.5,6.67,27.436281859070466
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799870,5A,param_5,occupancy_m2_person,30.0,33.015,9.132212630622446
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799870,5A,param_6,outdoor_air,0.005,0.0003,1566.6666666666667
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799870,5A,param_7,cooling_cop,3.2,3.912,18.200408997955
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799870,5A,param_8,heating_setpoint_C,21.0,20.63,1.793504604944261
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799870,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799871,5A,param_1,window_u_value,1.1,2.1691,49.287723018763536
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799871,5A,param_2,window_shgc,0.5,0.368,35.86956521739131
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799871,5A,param_3,lighting_W_m2,10.0,2.976,236.0215053763441
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799871,5A,param_4,equipment_W_m2,5.0,6.67,25.037481259370313
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799871,5A,param_5,occupancy_m2_person,30.0,33.015,9.132212630622446
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799871,5A,param_6,outdoor_air,0.005,0.0003,1566.6666666666667
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799871,5A,param_7,cooling_cop,3.0,3.912,23.31288343558282
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799871,5A,param_8,heating_setpoint_C,21.0,20.63,1.793504604944261
ApartmentMidRise,F2,openai/gpt-oss-120b,1542799871,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799867,5A,param_1,window_u_value,1.77,2.0555,13.889564582826559
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799867,5A,param_2,window_shgc,0.48,0.379,26.649076517150387
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,13.4,7.308,83.36070060207992
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,12.6,40.624,68.98385191020087
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,4.65,9.923,53.13917162148544
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.0019,0.006703,71.65448306728331
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,3.3,3.799,13.135035535667283
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,21.1,20.0,5.500000000000007
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,23.9,25.0,4.400000000000006
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,2.2,2.0555,7.029919727560219
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.76,0.379,100.52770448548813
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,13.4,7.308,83.36070060207992
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,7.4,40.624,81.78416699487988
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,4.6,9.923,53.64305149652323
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0018,0.006703,73.14635237953155
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,3.2,3.799,15.7673071861016
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,22.0,20.0,10.0
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,25.0,25.0,0.0
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,1.77,2.0555,13.889564582826559
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.63,0.379,66.2269129287599
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,10.76,7.308,47.23590585659551
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,7.46,40.624,81.63647105159512
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,4.65,9.923,53.13917162148544
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0013,0.006703,80.60569894077278
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,3.4,3.799,10.502763885232957
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,21.1,20.0,5.500000000000007
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,23.9,25.0,4.400000000000006
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,1.77,2.0555,13.889564582826559
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.76,0.379,100.52770448548813
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,13.4,7.308,83.36070060207992
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,11.8,40.624,70.95313115399765
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,4.65,9.923,53.13917162148544
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.0018,0.006703,73.14635237953155
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,3.4,3.799,10.502763885232957
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,21.1,20.0,5.500000000000007
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,23.9,25.0,4.400000000000006
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,1.77,2.0555,13.889564582826559
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.76,0.379,100.52770448548813
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,10.76,7.308,47.23590585659551
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,7.46,40.624,81.63647105159512
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,4.65,9.923,53.13917162148544
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.001,0.006703,85.08130687751752
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,3.4,3.799,10.502763885232957
RestaurantFastFood,F2,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,22.0,20.0,10.0
