building,format,model,seed,climate,climate_role,parameter,value,physical_bound_ok,lobo_range_ok
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799871,5A,main_experiment,outdoor_air,0.008,True,
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799871,5A,main_experiment,cooling_cop,3.5,True,
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799871,5A,main_experiment,heating_setpoint_C,21.0,True,
RestaurantFastFood,F2,openai/gpt-oss-120b,1542799871,5A,main_experiment,cooling_setpoint_C,24.0,True,
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,window_u_value,2.25,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,window_shgc,0.42,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,lighting_W_m2,7.5,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,equipment_W_m2,5.0,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,occupancy_m2_person,25.0,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,outdoor_air,0.0025,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,cooling_cop,4.5,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,heating_setpoint_C,20.0,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,cooling_setpoint_C,24.5,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,window_u_value,2.25,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,window_shgc,0.42,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,lighting_W_m2,0.9,True,False
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,equipment_W_m2,5.0,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,occupancy_m2_person,25.0,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,outdoor_air,0.0018,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,cooling_cop,4.3,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,heating_setpoint_C,21.1,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,cooling_setpoint_C,23.9,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,window_u_value,2.45,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,window_shgc,0.42,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,lighting_W_m2,7.5,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,equipment_W_m2,5.0,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,occupancy_m2_person,25.0,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,outdoor_air,0.0025,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,cooling_cop,4.5,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,heating_setpoint_C,20.0,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,cooling_setpoint_C,24.0,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799870,5A,main_experiment,window_u_value,2.25,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799870,5A,main_experiment,window_shgc,0.42,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799870,5A,main_experiment,lighting_W_m2,7.5,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799870,5A,main_experiment,equipment_W_m2,5.0,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799870,5A,main_experiment,occupancy_m2_person,20.0,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799870,5A,main_experiment,outdoor_air,0.0025,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799870,5A,main_experiment,cooling_cop,4.5,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799870,5A,main_experiment,heating_setpoint_C,20.0,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799870,5A,main_experiment,cooling_setpoint_C,24.0,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799871,5A,main_experiment,window_u_value,2.25,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799871,5A,main_experiment,window_shgc,0.42,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799871,5A,main_experiment,lighting_W_m2,7.5,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799871,5A,main_experiment,equipment_W_m2,5.0,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799871,5A,main_experiment,occupancy_m2_person,25.0,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799871,5A,main_experiment,outdoor_air,0.0025,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799871,5A,main_experiment,cooling_cop,4.5,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799871,5A,main_experiment,heating_setpoint_C,20.0,True,True
OfficeMedium,F3,llama-3.3-70b-versatile,1542799871,5A,main_experiment,cooling_setpoint_C,24.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799867,5A,main_experiment,window_u_value,2.5,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799867,5A,main_experiment,window_shgc,0.4,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799867,5A,main_experiment,lighting_W_m2,5.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799867,5A,main_experiment,equipment_W_m2,10.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799867,5A,main_experiment,occupancy_m2_person,15.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799867,5A,main_experiment,outdoor_air,0.004,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799867,5A,main_experiment,cooling_cop,4.5,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799867,5A,main_experiment,heating_setpoint_C,20.5,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799867,5A,main_experiment,cooling_setpoint_C,24.5,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799868,5A,main_experiment,window_u_value,2.5,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799868,5A,main_experiment,window_shgc,0.4,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799868,5A,main_experiment,lighting_W_m2,4.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799868,5A,main_experiment,equipment_W_m2,12.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799868,5A,main_experiment,occupancy_m2_person,20.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799868,5A,main_experiment,outdoor_air,0.004,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799868,5A,main_experiment,cooling_cop,4.5,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799868,5A,main_experiment,heating_setpoint_C,20.5,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799868,5A,main_experiment,cooling_setpoint_C,24.5,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799869,5A,main_experiment,window_u_value,2.5,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799869,5A,main_experiment,window_shgc,0.42,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799869,5A,main_experiment,lighting_W_m2,5.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799869,5A,main_experiment,equipment_W_m2,5.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799869,5A,main_experiment,occupancy_m2_person,15.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799869,5A,main_experiment,outdoor_air,0.003,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799869,5A,main_experiment,cooling_cop,4.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799869,5A,main_experiment,heating_setpoint_C,20.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799869,5A,main_experiment,cooling_setpoint_C,24.5,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799870,5A,main_experiment,window_u_value,2.5,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799870,5A,main_experiment,window_shgc,0.4,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799870,5A,main_experiment,lighting_W_m2,5.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799870,5A,main_experiment,equipment_W_m2,10.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799870,5A,main_experiment,occupancy_m2_person,15.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799870,5A,main_experiment,outdoor_air,0.004,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799870,5A,main_experiment,cooling_cop,4.5,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799870,5A,main_experiment,heating_setpoint_C,20.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799870,5A,main_experiment,cooling_setpoint_C,24.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799871,5A,main_experiment,window_u_value,2.5,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799871,5A,main_experiment,window_shgc,0.42,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799871,5A,main_experiment,lighting_W_m2,4.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799871,5A,main_experiment,equipment_W_m2,5.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799871,5A,main_experiment,occupancy_m2_person,20.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799871,5A,main_experiment,outdoor_air,0.003,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799871,5A,main_experiment,cooling_cop,4.5,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799871,5A,main_experiment,heating_setpoint_C,20.0,True,True
OfficeMedium,F3,openai/gpt-oss-120b,1542799871,5A,main_experiment,cooling_setpoint_C,24.5,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,window_u_value,2.4,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,window_shgc,0.42,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,lighting_W_m2,1.2,True,False
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,equipment_W_m2,2.0,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,occupancy_m2_person,40.0,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,outdoor_air,0.0018,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,cooling_cop,4.2,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,heating_setpoint_C,20.0,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,window_u_value,2.25,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,window_shgc,0.42,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,lighting_W_m2,4.2,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,equipment_W_m2,2.5,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,occupancy_m2_person,40.0,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,outdoor_air,0.0018,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,cooling_cop,4.5,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,heating_setpoint_C,20.0,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,window_u_value,2.4,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,window_shgc,0.42,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,lighting_W_m2,6.5,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,equipment_W_m2,2.3,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,occupancy_m2_person,35.0,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,outdoor_air,0.0015,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,cooling_cop,4.2,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,heating_setpoint_C,20.0,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799870,5A,main_experiment,window_u_value,2.2,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799870,5A,main_experiment,window_shgc,0.42,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799870,5A,main_experiment,lighting_W_m2,1.2,True,False
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799870,5A,main_experiment,equipment_W_m2,1.8,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799870,5A,main_experiment,occupancy_m2_person,40.0,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799870,5A,main_experiment,outdoor_air,0.0018,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799870,5A,main_experiment,cooling_cop,4.2,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799870,5A,main_experiment,heating_setpoint_C,20.0,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799870,5A,main_experiment,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799871,5A,main_experiment,window_u_value,2.25,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799871,5A,main_experiment,window_shgc,0.42,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799871,5A,main_experiment,lighting_W_m2,5.5,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799871,5A,main_experiment,equipment_W_m2,2.0,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799871,5A,main_experiment,occupancy_m2_person,40.0,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799871,5A,main_experiment,outdoor_air,0.0015,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799871,5A,main_experiment,cooling_cop,4.5,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799871,5A,main_experiment,heating_setpoint_C,20.0,True,True
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799871,5A,main_experiment,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799867,5A,main_experiment,window_u_value,2.5,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799867,5A,main_experiment,window_shgc,0.42,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799867,5A,main_experiment,lighting_W_m2,7.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799867,5A,main_experiment,equipment_W_m2,5.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799867,5A,main_experiment,occupancy_m2_person,20.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799867,5A,main_experiment,outdoor_air,0.004,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799867,5A,main_experiment,cooling_cop,4.5,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799867,5A,main_experiment,heating_setpoint_C,20.5,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799867,5A,main_experiment,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799868,5A,main_experiment,window_u_value,2.5,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799868,5A,main_experiment,window_shgc,0.41,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799868,5A,main_experiment,lighting_W_m2,7.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799868,5A,main_experiment,equipment_W_m2,10.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799868,5A,main_experiment,occupancy_m2_person,20.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799868,5A,main_experiment,outdoor_air,0.004,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799868,5A,main_experiment,cooling_cop,4.5,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799868,5A,main_experiment,heating_setpoint_C,20.5,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799868,5A,main_experiment,cooling_setpoint_C,24.5,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799869,5A,main_experiment,window_u_value,2.5,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799869,5A,main_experiment,window_shgc,0.42,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799869,5A,main_experiment,lighting_W_m2,5.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799869,5A,main_experiment,equipment_W_m2,5.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799869,5A,main_experiment,occupancy_m2_person,30.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799869,5A,main_experiment,outdoor_air,0.004,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799869,5A,main_experiment,cooling_cop,4.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799869,5A,main_experiment,heating_setpoint_C,20.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799869,5A,main_experiment,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799870,5A,main_experiment,window_u_value,2.5,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799870,5A,main_experiment,window_shgc,0.4,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799870,5A,main_experiment,lighting_W_m2,8.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799870,5A,main_experiment,equipment_W_m2,10.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799870,5A,main_experiment,occupancy_m2_person,20.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799870,5A,main_experiment,outdoor_air,0.004,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799870,5A,main_experiment,cooling_cop,4.5,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799870,5A,main_experiment,heating_setpoint_C,20.5,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799870,5A,main_experiment,cooling_setpoint_C,24.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799871,5A,main_experiment,window_u_value,2.5,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799871,5A,main_experiment,window_shgc,0.4,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799871,5A,main_experiment,lighting_W_m2,6.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799871,5A,main_experiment,equipment_W_m2,10.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799871,5A,main_experiment,occupancy_m2_person,20.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799871,5A,main_experiment,outdoor_air,0.004,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799871,5A,main_experiment,cooling_cop,4.5,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799871,5A,main_experiment,heating_setpoint_C,20.0,True,True
SchoolPrimary,F3,openai/gpt-oss-120b,1542799871,5A,main_experiment,cooling_setpoint_C,24.0,True,True
RetailStripmall,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,window_u_value,2.45,True,True
RetailStripmall,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,window_shgc,0.42,True,True
RetailStripmall,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,lighting_W_m2,6.5,True,True
RetailStripmall,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,equipment_W_m2,5.1,True,True
RetailStripmall,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,occupancy_m2_person,25.0,True,True
RetailStripmall,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,outdoor_air,0.0025,True,True
RetailStripmall,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,cooling_cop,4.5,True,True
RetailStripmall,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,heating_setpoint_C,20.0,True,True
RetailStripmall,F3,llama-3.3-70b-versatile,1542799867,5A,main_experiment,cooling_setpoint_C,24.0,True,True
RetailStripmall,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,window_u_value,2.25,True,True
RetailStripmall,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,window_shgc,0.42,True,True
RetailStripmall,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,lighting_W_m2,1.2,True,False
RetailStripmall,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,equipment_W_m2,4.5,True,True
RetailStripmall,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,occupancy_m2_person,25.0,True,True
RetailStripmall,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,outdoor_air,0.0018,True,True
RetailStripmall,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,cooling_cop,4.2,True,True
RetailStripmall,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,heating_setpoint_C,21.1,True,True
RetailStripmall,F3,llama-3.3-70b-versatile,1542799868,5A,main_experiment,cooling_setpoint_C,23.9,True,True
RetailStripmall,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,window_u_value,2.2,True,True
RetailStripmall,F3,llama-3.3-70b-versatile,1542799869,5A,main_experiment,window_shgc,0.42,True,True
